UPC1, Item, Descrption, Cost, Price, Category, SubCategory, SubCategory2, SubCategory3, Vendor, GR, GC, VR, VC, Total Inventory
40000003796,    FE510419,Good Morning Mug,$6.48 ,,,,,,,,,,,
40000003797,   , Here's Your Snack Platter ,0,23, Giftware  , Plate ,  ,  , Fishes Eddy  ,0,0,1,3,4
40000003797,    FE510656,Here's Your Snack Platter,$11.48 ,,,,,,,,,,,
40000003798,   , Intervention-Ware Mug ,0,15, Giftware  , Mug ,  ,  , Fishes Eddy ,0,0,2,3,5
40000003798,    FE500114,Intervention-Ware Mug,$6.48 ,,,,,,,,,,,
40000003799,   , Natural Wedge ,0,39, Footwear , Wedge ,  ,  ,  ,3,1,0,0,4
40000003799,   FD-YOGI-H,Natural Wedge,$11.10 ,,,,,,,,,,,
40000003800,   , Denim Sandel ,0,19, Footwear , Sandel ,  ,  ,  ,5,1,0,0,6
40000003800,  GN-BAYSIDE,Denim Sandel,$7.40 ,,,,,,,,,,,
40000003801,   , Beige Wedge ,0,39, Footwear , Wedge ,  ,  ,  ,6,1,0,0,7
40000003801,     TG-XY-2,Beige Wedge,$12.40 ,,,,,,,,,,,
40000003802,   , Bra Strappy Back ,0,20, Apparel ,  ,  ,  ,  ,0,0,1,2,3
40000003802,   F8760240A,Bra Strappy Back,$10.00 ,,,,,,,,,,,
40000003803,   , Slip She Swings ,0,88,  ,  ,  ,  ,  ,0,0,0,1,1
40000003803,   OB438095A,Slip She Swings,$40.00 ,,,,,,,,,,,
40000003804,    OB496276,Skirt Love Train,$58.00 ,,,,,,,,,,,
40000003805,   , Shrunken 3/4 Sleeve ,0,92, Apparel , Top , Shirt , 3/4 Sleeve  , Wilt ,0,0,0,7,7
40000003805,32583,Shrunken 3/4 Sleeve,$40.00 ,,,,,,,,,,,
40000003806,33447,Shifted Trapeze,$48.00 ,,,,,,,,,,,
40000003807,   , Wilt Rustic/White Shrunken BF ,0,79, Apparel ,  ,  ,  ,  ,0,0,5,4,9
40000003807,703515,Wilt Rustic/White Shrunken BF,$35.00 ,,,,,,,,,,,
40000003808,     W264089,Baby Hanky T,$49.00 ,,,,,,,,,,,
40000003809,   , Low Rise Cropped Skinny ,0,198, Apparel , Bottom ,  ,  ,  ,0,0,1,3,4
40000003809,  93261563RH,Low Rise Cropped Skinny,$89.00 ,,,,,,,,,,,
40000003810,   , Anja Cuffed Cropped ,0,198, Apparel , Bottom , Crop ,  ,  ,0,0,0,7,7
40000003810,    8020Y080,Anja Cuffed Cropped,$90.00 ,,,,,,,,,,,
40000003811,   , Distressed Denim Shorts ,0,31, Apparel , Bottom ,  ,  ,  ,3,1,0,0,4
40000003811,        RC35,Distressed Denim Shorts,$11.99 ,,,,,,,,,,,
40000003812,      LN6768,Necklace,$17.75 ,,,,,,,,,,,
40000003813,      A1E152,Earring,$5.00 ,,,,,,,,,,,
40000003814,   , Headbands of Hope ,0,20, Accessory  , Handband  ,  ,  , Handbands of Hope  ,0,0,5,2,7
40000003814,          HH,Headbands of Hope,$8.00 ,,,,,,,,,,,
40000003815,   , Headbands of Hope ,0,32, Accessory  , Headband ,  ,  , Headbands of Hope ,0,0,3,4,7
40000003815,         HH1,Headbands of Hope,$13.00 ,,,,,,,,,,,
40000003816,   , Bridal Cushions ,0,47, Accessory , Jewelry , Earring ,  ,  ,0,0,0,1,1
40000003816,      JJLYBC,Bridal Cushions,$19.00 ,,,,,,,,,,,
40000003817,   , Cluster Bling ,0,42, Accessory , Jewelry , Earring ,  ,  ,0,0,0,4,4
40000003817,      JJLYCB,Cluster Bling,$17.00 ,,,,,,,,,,,
40000003818,     JJLYSLB,Small Leaver Back,$15.00 ,,,,,,,,,,,
40000003819,   , Mini Bling ,0,25, Accessory  , Earring ,  ,  , Joe Joe  Jewels ,0,0,1,0,1
40000003819,      JJLYMB,Mini Bling,$10.00 ,,,,,,,,,,,
40000003820,   , Cushion Bling ,0,37, Accessory  , Earring ,  ,  , Joe Joe  Jewels ,0,0,1,18,19
40000003820,    JJLYCUSH,Cushion Bling,$15.00 ,,,,,,,,,,,
40000003821,   , Mini Zip Denim ,0,58, Apparel , Bottom ,  ,  ,  ,0,0,0,2,2
40000003821,   OB4966181,Mini Zip Denim,$26.00 ,,,,,,,,,,,
40000003822,45000,Fuzzy Key Chain,$8.00 ,,,,,,,,,,,
40000003823,46000,Large Fuzzy Key Chain,$10.00 ,,,,,,,,,,,
40000003824,     208APDT,Long Sleeve Tunic Lavender,$14.00 ,,,,,,,,,,,
40000003825,      500FRN,3/4 Boat Neck Mint,$12.00 ,,,,,,,,,,,
40000003826,     2329ARW,Tube Maxi Dress Coral/Navy,$14.00 ,,,,,,,,,,,
40000003827,667,Sleeveless Shift Mini,$21.00 ,,,,,,,,,,,
40000003828,     1997CRK,Short Slv Boat Neck Coral,$17.00 ,,,,,,,,,,,
40000003829,   , Piko Tank ,0,24, Apparel , Top ,  ,  ,  ,5,1,0,0,6
40000003829,      PKTANK,Piko Tank,$8.00 ,,,,,,,,,,,
40000003830,   , White Vest ,0,49, Apparel , Top ,  ,  ,  ,1,1,0,0,2
40000003830,  MCS72302-W,White Vest,$18.95 ,,,,,,,,,,,
40000003831,   , Pink Lady Top ,0,41, Apparel , Top ,  ,  ,  ,1,0,0,0,1
40000003831,   KC88096-P,Pink Lady Top,$15.95 ,,,,,,,,,,,
40000003832,  KC15622-SJ,Jade Solid Blouse,$18.95 ,,,,,,,,,,,
40000003833,   , Turq/Navy Print Maxi ,0,49, Apparel , Dress ,  ,  ,  ,1,1,0,0,2
40000003833,   BUMD405-T,Turq/Navy Print Maxi,$18.95 ,,,,,,,,,,,
40000003834,   , Taupe/Melon Maxi ,0,41, Apparel , Dress ,  ,  ,  ,0,1,0,0,1
40000003834,   BUMD421-T,Taupe/Melon Maxi,$15.95 ,,,,,,,,,,,
40000003835,   , Turq/Wht Dress ,0,41, Apparel , Dress ,  ,  ,  ,0,1,0,0,1
40000003835,   BUMD406-T,Turq/Wht Dress,$15.95 ,,,,,,,,,,,
40000003836,SP24517-1142,Mutli Color Blouse,$18.95 ,,,,,,,,,,,
40000003837,    7H132-BL,Black/White Cover,$19.95 ,,,,,,,,,,,
40000003838,   , Railroads Stripe ,0,50, Apparel , Top ,  ,  ,  ,2,0,0,0,2
40000003838, MCS62677-RR,Railroads Stripe,$19.95 ,,,,,,,,,,,
40000003839,   , Apricot Blouse ,0,41, Apparel , Top ,  ,  ,  ,2,0,0,0,2
40000003839,    31039B-A,Apricot Blouse,$13.95 ,,,,,,,,,,,
40000003840,   KC22538-I,Ivory Top,$18.95 ,,,,,,,,,,,
40000003841,   SP23081-I,Two Tone Lace Top,$15.95 ,,,,,,,,,,,
40000003842, 8185-7169JB,Jay Blue Top,$15.95 ,,,,,,,,,,,
40000003843,   , Black Top ,0,41, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000003843, FM35104A-BL,Black Top,$10.95 ,,,,,,,,,,,
40000003844,   , Teal Top ,0,41, Apparel , Top ,  ,  ,  ,1,0,0,0,1
40000003844,  FM35103C-T,Teal Top,$10.95 ,,,,,,,,,,,
40000003845,   , Pink Tye Dye ,0,41, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000003845,    31056A-P,Pink Tye Dye,$12.95 ,,,,,,,,,,,
40000003846,   , Rose Top ,0,46, Apparel , Top ,  ,  ,  ,1,0,0,0,1
40000003846,    C7H817-R,Rose Top,$17.95 ,,,,,,,,,,,
40000003847,   , Peacock Top ,0,41, Apparel , Top ,  ,  ,  ,1,1,0,0,2
40000003847,  8549-024-P,Peacock Top,$12.95 ,,,,,,,,,,,
40000003848, 8549-024-RB,Royal Blue Top,$12.95 ,,,,,,,,,,,
40000003849,  8549-024-H,Hibiscus Top,$12.95 ,,,,,,,,,,,
40000003850,   , Navy Top ,0,41, Apparel , Top ,  ,  ,  ,1,0,0,0,1
40000003850,  8546-024-N,Navy Top,$15.95 ,,,,,,,,,,,
40000003851,B2B5757-A057,Off White Lace TOp,$17.95 ,,,,,,,,,,,
40000003852,   , Coral Top ,0,46, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000003852,  8519-016-C,Coral Top,$17.95 ,,,,,,,,,,,
40000003853,    31202A-M,Mutli Top,$12.95 ,,,,,,,,,,,
40000003854,     7F139-W,White Cardi,$12.95 ,,,,,,,,,,,
40000003855,    31056A-B,Blue Tie Dye,$12.95 ,,,,,,,,,,,
40000003856, 13864-10538,Multi Blouse,$12.95 ,,,,,,,,,,,
40000003857,   , Navy Print Blouse ,0,49, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000003857,  J2S22870-T,Navy Print Blouse,$18.95 ,,,,,,,,,,,
40000003858,KC18928-1081,Floral BLouse,$18.95 ,,,,,,,,,,,
40000003859,   , Mixed Green TOp ,0,49, Apparel , Top ,  ,  ,  ,1,0,0,0,1
40000003859,     9022-GR,Mixed Green TOp,$18.95 ,,,,,,,,,,,
40000003860,   RNY914-SB,Blue Top,$16.95 ,,,,,,,,,,,
40000003861,  RP649-638C,Coral Top,$15.95 ,,,,,,,,,,,
40000003862,   , Navy Top ,0,52, Apparel , Top ,  ,  ,  ,2,1,0,0,3
40000003862,     6H323-N,Navy Top,$20.95 ,,,,,,,,,,,
40000003863,   , Spring Purple Top ,0,49, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000003863,    6H808-Sp,Spring Purple Top,$18.95 ,,,,,,,,,,,
40000003864,   , Black Top ,0,44, Apparel , Top ,  ,  ,  ,2,1,0,0,3
40000003864,   MP1517-BL,Black Top,$16.95 ,,,,,,,,,,,
40000003865,   7940-320B,Blue Splash,$14.95 ,,,,,,,,,,,
40000003866,   St81JQNV5,Fuschia Top,$15.95 ,,,,,,,,,,,
40000003867,   , Ash Blonde Top ,0,49, Apparel , Top ,  ,  ,  ,1,1,0,0,2
40000003867,    6H808-AB,Ash Blonde Top,$18.95 ,,,,,,,,,,,
40000003868,   , Doe & Rae Dressw ,0,52, Apparel , Dress ,  ,  ,  ,0,1,0,0,1
40000003868,      22832D,Doe & Rae Dressw,$21.00 ,,,,,,,,,,,
40000003869,   , Hem&Thread Mixed Print Dress ,0,44, Apparel , Dress ,  ,  ,  ,0,1,0,0,1
40000003869,      L3187N,Hem&Thread Mixed Print Dress,$16.00 ,,,,,,,,,,,
40000003870,   , Hem&Thread Grey/Purp Top ,0,45, Apparel , Top ,  ,  ,  ,2,1,0,0,3
40000003870,       L3334,Hem&Thread Grey/Purp Top,$17.00 ,,,,,,,,,,,
40000003871,       L3372,Hem&Thread Laced Kimono,$16.00 ,,,,,,,,,,,
40000003872,     KC17608,ShimmerShade Jade,$17.00 ,,,,,,,,,,,
40000003873,   , Kent Tank ,0,48, Apparel ,  ,  ,  ,  ,0,0,1,4,5
40000003873,     S81199T,Kent Tank,$21.75 ,,,,,,,,,,,
40000003874,   , Park Swing Tank ,0,38, Apparel ,  ,  ,  ,  ,0,0,8,10,18
40000003874,     S8T2934,Park Swing Tank,$15.75 ,,,,,,,,,,,
40000003875,   , Bamboo Print Top ,0,42, Apparel , Top ,  ,  ,  ,0,0,0,2,2
40000003875,       T1289,Bamboo Print Top,$16.30 ,,,,,,,,,,,
40000003876,   , Wide Leg Pant ,0,46, Apparel , Bottom ,  ,  ,  ,0,0,0,1,1
40000003876,     1011BLU,Wide Leg Pant,$19.30 ,,,,,,,,,,,
40000003877, VI322511IVY,Danette,$48.50 ,,,,,,,,,,,
40000003878,   , Hadlee ,0,158,  ,  ,  ,  ,  ,0,0,0,1,1
40000003878,  VI35594BLK,Hadlee,$71.00 ,,,,,,,,,,,
40000003879,  VI32155IVY,Darcy,$42.50 ,,,,,,,,,,,
40000003880, VI32235PUMC,Katya,$25.50 ,,,,,,,,,,,
40000003881,   , Framed ART ,0,24, Dicor ,  ,  ,  ,  ,0,0,0,6,6
40000003881,10175,Framed ART,$10.00 ,,,,,,,,,,,
40000003882,   , Charmer Tank ,0,50, Apparel , Top ,  ,  ,  ,0,0,0,4,4
40000003882,     T1665HT,Charmer Tank,$22.00 ,,,,,,,,,,,
40000003883,     D7434GP,Porcelain Dress,$28.00 ,,,,,,,,,,,
40000003884,   , Royal Tee ,0,55, Apparel , Top ,  ,  ,  ,0,0,0,2,2
40000003884, TK6504531NT,Royal Tee,$24.00 ,,,,,,,,,,,
40000003885,   , Sweet Dream Tee ,0,43, Apparel , Top ,  ,  ,  ,0,0,1,1,2
40000003885,  T3040DRCDD,Sweet Dream Tee,$18.00 ,,,,,,,,,,,
40000003886,       H3140,Lace Up Knit Top,$15.60 ,,,,,,,,,,,
40000003887,       H3215,Lace Cold Shoulder Tunic,$12.60 ,,,,,,,,,,,
40000003888,       B1168,Metal Link Cuff,$9.80 ,,,,,,,,,,,
40000003889,       B1172,Cross Wire Cuff,$12.80 ,,,,,,,,,,,
40000003890,   , Small Resin Mosaic ,0,14, Accessory ,  ,  ,  ,  ,1,0,0,0,1
40000003890,       E1227,Small Resin Mosaic,$4.80 ,,,,,,,,,,,
40000003891,        E842,Square Art Deco,$5.80 ,,,,,,,,,,,
40000003892,        E917,Swirl Earring,$6.80 ,,,,,,,,,,,
40000003893,        N712,Horn Pendant,$19.80 ,,,,,,,,,,,
40000003894,      DN1218,Tassle Necklace,$9.75 ,,,,,,,,,,,
40000003895,       M3154,Blue Tie Dye Tunis,$13.75 ,,,,,,,,,,,
40000003896,   , Coral High Low ,0,28, Apparel , Bottom ,  ,  ,  ,1,1,0,0,2
40000003896,      M3120C,Coral High Low,$9.75 ,,,,,,,,,,,
40000003897,       M3070,Olive Wide Bottom Capri,$11.75 ,,,,,,,,,,,
40000003898,      UM3096,Nude Lace Vest,$9.75 ,,,,,,,,,,,
40000003899,       K2010,Dusty Pink Ruffle/Lace,$14.75 ,,,,,,,,,,,
40000003900,   , Black Printes Maxi ,0,37, Apparel , Dress ,  ,  ,  ,1,1,0,0,2
40000003900,       H2103,Black Printes Maxi,$13.75 ,,,,,,,,,,,
40000003901,   , Tie up Top with Lace ,0,39, Apparel , Top ,  ,  ,  ,1,1,0,0,2
40000003901,       D5077,Tie up Top with Lace,$14.75 ,,,,,,,,,,,
40000003902,       H2073,Drapey Maxi Skirt,$11.75 ,,,,,,,,,,,
40000003903,       M3162,Kaftan Knit Top,$10.75 ,,,,,,,,,,,
40000003904,      BA5325,Blu Pepper Top,$15.00 ,,,,,,,,,,,
40000003905,      BA5512,Blu Pepper Dress,$13.00 ,,,,,,,,,,,
40000003906,   , Dust Pink Cover ,0,27, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000003906,     SWR1140,Dust Pink Cover,$10.00 ,,,,,,,,,,,
40000003907,    SBV-1486,Dark Sage Vest,$10.00 ,,,,,,,,,,,
40000003908,   , Vintage Dictionary Art ,0,26, Giftware ,  ,  ,  ,  ,0,0,1,22,23
40000003908,47000,Vintage Dictionary Art,$12.00 ,,,,,,,,,,,
40000003909,   , Karly Top ,0,85, Apparel , Top ,  ,  , Groceries  ,0,0,1,5,6
40000003909,      KAB195,Karly Top,$30.15 ,,,,,,,,,,,
40000003910,   , Georgia Crop ,0,52, Apparel , Top ,  ,  , Groceries  ,0,0,1,13,14
40000003910,     GEO-OCA,Georgia Crop,$17.55 ,,,,,,,,,,,
40000003911,   , Swing Tank ,0,52, Apparel , Top ,  ,  , Groceries  ,0,0,1,17,18
40000003911,     SW2-L65,Swing Tank,$17.55 ,,,,,,,,,,,
40000003912,   , Dylann Dress ,0,92, Apparel , Dress ,  ,  , Groceries  ,0,0,1,3,4
40000003912,     DYL-OCA,Dylann Dress,$31.95 ,,,,,,,,,,,
40000003913,     1917DR2,Sleeveless Dress,$23.75 ,,,,,,,,,,,
40000003914,     2074DRB,Dress,$20.75 ,,,,,,,,,,,
40000003915,   , Tank ,0,48, Apparel , Top ,  ,  ,  ,0,0,0,16,16
40000003915,    OB507190,Tank,$22.00 ,,,,,,,,,,,
40000003916,   , Tank ,0,78, Apparel , Top ,  ,  ,  ,0,0,0,4,4
40000003916,    OB506975,Tank,$35.00 ,,,,,,,,,,,
40000003917,   , Hair Tie ,0,12, Accessory , Hair Tie ,  ,  , Kitch ,0,0,0,36,36
40000003917,49000,Hair Tie,$3.75 ,,,,,,,,,,,
40000003918,   , Magnet ,0,6, Giftware ,  ,  ,  ,  ,0,0,0,123,123
40000003918,50000,Magnet,$1.95 ,,,,,,,,,,,
40000003919,   , Wide Strap Wrap Dress ,0,94, Apparel , Dress ,  ,  ,  ,3,1,0,0,4
40000003919,      KM1265,Wide Strap Wrap Dress,$36.00 ,,,,,,,,,,,
40000003920,   , Tie Back Dress ,0,89, Apparel , Dress ,  ,  ,  ,1,0,0,0,1
40000003920,       PM373,Tie Back Dress,$34.00 ,,,,,,,,,,,
40000003921,   , Layered Tunic ,0,84, Apparel , Top ,  ,  ,  ,2,1,0,0,3
40000003921,      PM1354,Layered Tunic,$32.00 ,,,,,,,,,,,
40000003922,   , Dress ,0,99, Apparel , Dress ,  ,  ,  ,0,1,0,0,1
40000003922,      PM1476,Dress,$38.00 ,,,,,,,,,,,
40000003923,       T4833,Top,$13.25 ,,,,,,,,,,,
40000003924,       D4803,Blue/White Dress,$15.75 ,,,,,,,,,,,
40000003925,       D4546,Rose Maxi Dress,$16.75 ,,,,,,,,,,,
40000003926,   , Halter Dress ,0,79, Apparel , Dress ,  ,  ,  ,1,0,0,0,1
40000003926,      FM2209,Halter Dress,$30.00 ,,,,,,,,,,,
40000003927,   , Tank Strap Dress ,0,84, Apparel , Dress ,  ,  ,  ,0,1,0,0,1
40000003927,      FM9591,Tank Strap Dress,$32.00 ,,,,,,,,,,,
40000003928,      1917DR,Sleeveless Dress,$23.75 ,,,,,,,,,,,
40000003929,     2074DR2,Dress,$17.75 ,,,,,,,,,,,
40000003930,     2100DRB,Dress,$19.75 ,,,,,,,,,,,
40000003931,      2226TP,Top,$22.75 ,,,,,,,,,,,
40000003932,     2237TPB,Sleeveless Top,$20.75 ,,,,,,,,,,,
40000003934,     BK-1041,nouvelle Dress,$58.00 ,,,,,,,,,,,
40000003935,      BK3111,Paris Tunic,$42.00 ,,,,,,,,,,,
40000003937,      DR5437,Sleeveless Skater Dress,$18.75 ,,,,,,,,,,,
40000003938,   , Print Romper ,0,68,  , Romper ,  ,  ,  ,2,1,0,0,3
40000003938,       P6660,Print Romper,$24.50 ,,,,,,,,,,,
40000003939,   , All Over Lace Kimono ,0,43, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000003939,       S7065,All Over Lace Kimono,$14.75 ,,,,,,,,,,,
40000003940,   , Floral Prined Top ,0,39, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000003940,       L5018,Floral Prined Top,$13.75 ,,,,,,,,,,,
40000003941,       1259D,Lace Trim Tank,$11.75 ,,,,,,,,,,,
40000003942,   , Beach Wrap ,0,20, Apparel , Top ,  ,  ,  ,4,1,0,0,5
40000003942,     ER39730,Beach Wrap,$7.50 ,,,,,,,,,,,
40000003943,     1899TPJ,Navy/Ivory Top,$20.75 ,,,,,,,,,,,
40000003944,     2260DRA,Dress,$25.75 ,,,,,,,,,,,
40000003945,       C1457,Cold Shoulder Tunic,$30.23 ,,,,,,,,,,,
40000003946,    OB506979,So In Love Tank,$17.00 ,,,,,,,,,,,
40000003947,   , Easy Swing Cami ,0,48, Apparel , Top ,  ,  ,  ,0,0,0,6,6
40000003947,    OB470977,Easy Swing Cami,$22.00 ,,,,,,,,,,,
40000003948,    OB465200,Front Tie Sleeveless,$31.00 ,,,,,,,,,,,
40000003949,   , Reign Pintuck Sleeveless ,0,98, Apparel , Top ,  ,  ,  ,0,0,1,1,2
40000003949,       T5010,Reign Pintuck Sleeveless,$39.63 ,,,,,,,,,,,
40000003950,   , Teryn Top ,0,118, Apparel , Top ,  ,  ,  ,0,0,1,3,4
40000003950,      T5012E,Teryn Top,$47.62 ,,,,,,,,,,,
40000003951,   , Harmony Top ,0,124, Apparel , Top ,  ,  ,  ,0,0,1,3,4
40000003951,       T5017,Harmony Top,$49.62 ,,,,,,,,,,,
40000003952,   , Hi-Lo Top ,0,49, Apparel , Top ,  ,  ,  ,1,0,0,0,1
40000003952,    M2705T76,Hi-Lo Top,$25.77 ,,,,,,,,,,,
40000003953,   , Asymmetrical Sandal ,0,24, Footwear , Sandel ,  ,  ,  ,5,1,0,0,6
40000003953, HEARTEN-88S,Asymmetrical Sandal,$6.50 ,,,,,,,,,,,
40000003954,   , Chambray Pant ,0,69, Apparel , Bottom ,  ,  ,  ,0,1,0,0,1
40000003954,    M2501P56,Chambray Pant,-,,,,,,,,,,,
40000003955,   , Alana Cropped MAria Pant ,0,258, Apparel , Bottom ,  ,  , Hard Tail  ,0,0,5,6,11
40000003955,       J3521,Alana Cropped MAria Pant,-,,,,,,,,,,,
40000003956,   , Printed Village ,0,37, Accessory  , Scarf ,  ,  , Printage Village ,0,0,0,2,2
40000003956,        PVX2,Printed Village,$12.00 ,,,,,,,,,,,
40000003957,   , Flower Print Top ,0,49, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000003957,       A5349,Flower Print Top,$15.75 ,,,,,,,,,,,
40000003958,   , Asymmetrical Lace Tank ,0,37, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000003958,       D1295,Asymmetrical Lace Tank,$11.75 ,,,,,,,,,,,
40000003959,       M216A,Bead and Leather Bracelet,$21.00 ,,,,,,,,,,,
40000003960,       M216C,Stretch Bracelet,$21.00 ,,,,,,,,,,,
40000003961,       M216K,Extra Long Multiway Necklace,$34.00 ,,,,,,,,,,,
40000003962,       M216L,All Gold layering Necklace,$25.00 ,,,,,,,,,,,
40000003963,       M216S,Statement Necklace,$38.00 ,,,,,,,,,,,
40000003964,      BB3124,Badge Bomb Magnets,$1.72 ,,,,,,,,,,,
40000003965,      MB3146,Badge Bomb Button,$0.53 ,,,,,,,,,,,
40000003966,   , Navy/Print ,0,58, Apparel ,  ,  ,  ,  ,0,1,0,0,1
40000003966,     DR-1926,Navy/Print,$22.75 ,,,,,,,,,,,
40000003967,     DR-0913,Shore Print,$22.75 ,,,,,,,,,,,
40000003968,   , Pink Dress ,0,62, Apparel , Dress ,  ,  ,  ,1,0,0,0,1
40000003968,  DRSUN-2109,Pink Dress,$24.75 ,,,,,,,,,,,
40000003969,   , Yellow/Pink Dress ,0,58, Apparel , Dress ,  ,  ,  ,1,0,0,0,1
40000003969,  DRSUN-2116,Yellow/Pink Dress,$22.75 ,,,,,,,,,,,
40000003970,  DRSUN-2238,Coral Dress,$24.75 ,,,,,,,,,,,
40000003971,   , Mint Dress ,0,62, Apparel , Dress ,  ,  ,  ,0,1,0,0,1
40000003971,  DRSUN-2300,Mint Dress,$24.75 ,,,,,,,,,,,
40000003972,   , Mint Dress ,0,62, Apparel , Dress ,  ,  ,  ,3,1,0,0,4
40000003972,  DRSUN-2304,Mint Dress,$24.75 ,,,,,,,,,,,
40000003973,     1917DRA,ReneC Dress,$24.75 ,,,,,,,,,,,
40000003974,       m216m,Layering Necklace with Pendant,$31.00 ,,,,,,,,,,,
40000003975,   , Cowboy Belt Mint ,0,68, Accessory  , Belt ,  , Leather , Cowboy Belt Co ,0,0,2,2,4
40000003975,  209095-980,Cowboy Belt Mint,$27.00 ,,,,,,,,,,,
40000003976,   , Cowboy Belt Camel ,0,46, Apparel  , Belt ,  , Leather , Cowboy Belt Co ,0,0,1,2,3
40000003976,  209082-370,Cowboy Belt Camel,$18.00 ,,,,,,,,,,,
40000003977,   , Cowboy Belt Peach ,0,46, Accessory  , Belt ,  , Leather , Cowboy Belt Co ,0,0,1,1,2
40000003977,  209082-685,Cowboy Belt Peach,$18.00 ,,,,,,,,,,,
40000003978,   , Cowboy Belt Sky Blue ,0,56, Accessory  , Belt  ,  , Leather , Cowboy Belt Co ,0,0,1,1,2
40000003978,  209101-880,Cowboy Belt Sky Blue,$22.00 ,,,,,,,,,,,
40000003979,   , Cowboy Belt Mud ,0,89, Accessory  , Belt ,  , Leather , Cowboy Belt Co ,0,0,1,2,3
40000003979,  259092-560,Cowboy Belt Mud,$35.00 ,,,,,,,,,,,
40000003980,   , Cowboy Belt Sand ,0,80, Accessory  , Belt ,  , Leather , Cowboy Belt Co ,0,0,1,2,3
40000003980,  259113-230,Cowboy Belt Sand,$32.00 ,,,,,,,,,,,
40000003981,   , Cowboy Bracelet Off White ,0,46, Accessory  , Jewelry  , Bracelet  , Leather , Cowboy Belt Co ,0,0,1,0,1
40000003981,    2536-201,Cowboy Bracelet Off White,$18.00 ,,,,,,,,,,,
40000003982,   , Cowboy Bracelet Lemon ,0,40, Accessory  , Jewelry  , Bracelet  , Leather , Cowboy Belt Co ,0,0,1,1,2
40000003982,    2562-440,Cowboy Bracelet Lemon,$16.00 ,,,,,,,,,,,
40000003983,    2564-370,Cowboy Bracelet Camel,$16.00 ,,,,,,,,,,,
40000003984,   , Free People Bra ,0,38, Apparel ,  ,  ,  ,  ,0,0,3,0,3
40000003984,    F7630915,Free People Bra,$17.00 ,,,,,,,,,,,
40000003985,   , Free People Tank ,0,20, Apparel , Top ,  ,  ,  ,0,0,0,2,2
40000003985,    F008U853,Free People Tank,$9.00 ,,,,,,,,,,,
40000003986,   , White Hazel Top ,0,78, Apparel , Top ,  ,  ,  ,0,0,1,0,1
40000003986,      H15143,White Hazel Top,$30.30 ,,,,,,,,,,,
40000003987,      H34478,Blue Hazel Blouse,$29.30 ,,,,,,,,,,,
40000003988,   , Stilt Roll Up ,0,178, Apparel  , Bottom , Pant , Denim , AG ,0,0,1,5,6
40000003988,    OSD1333S,Stilt Roll Up,$81.35 ,,,,,,,,,,,
40000003989,   , Farrah Skinny Crop ,0,225, Apparel , Bottom , Crop , Denim  ,  ,0,0,0,7,7
40000003989,     RES1396,Farrah Skinny Crop,$103.35 ,,,,,,,,,,,
40000003990,   , Stilt Roll Up ,0,235, Apparel  , Bottom , Pant , Denim , AG ,0,0,1,5,6
40000003990,     REV1333,Stilt Roll Up,$107.35 ,,,,,,,,,,,
40000003991,   , 3/4 Sleeve Top ,0,69, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000003991,    M2112T16,3/4 Sleeve Top,$35.77 ,,,,,,,,,,,
40000003992,   , Roll Sleeve Top ,0,79, Apparel , Top ,  ,  ,  ,1,0,0,0,1
40000003992,    M2111B16,Roll Sleeve Top,$40.77 ,,,,,,,,,,,
40000003993,   , Black and White ,0,52, Apparel ,  ,  ,  ,  ,4,1,0,0,5
40000003993,      SK0103,Black and White,$19.80 ,,,,,,,,,,,
40000003994,   , Printed Island ,0,49, Apparel ,  ,  ,  ,  ,3,1,0,0,4
40000003994,      SK0096,Printed Island,$18.80 ,,,,,,,,,,,
40000003995,   , Rio Denim ,0,49, Apparel , Bottom ,  ,  ,  ,0,1,0,0,1
40000003995,       S0012,Rio Denim,$18.80 ,,,,,,,,,,,
40000003996,   , Joanna Top ,0,118, Apparel , Top ,  ,  ,  ,0,0,1,2,3
40000003996,       T5015,Joanna Top,$47.62 ,,,,,,,,,,,
40000003997,   , Open front Lace shirt ,0,39, Apparel , Top ,  ,  ,  ,4,1,0,0,5
40000003997,       H2122,Open front Lace shirt,$14.75 ,,,,,,,,,,,
40000003999,   , Crew Neck Slvls Top ,0,96, Apparel , Top ,  ,  ,  ,0,1,0,0,1
40000003999,    421-0985,Crew Neck Slvls Top,$38.00 ,,,,,,,,,,,
40000004000,    421-0995,Drapping Top,$39.00 ,,,,,,,,,,,
40000004001,   , Sky diver Lace ,0,74, Apparel ,  ,  ,  ,  ,4,1,0,0,5
40000004001,    421-1565,Sky diver Lace,$29.00 ,,,,,,,,,,,
40000004002,   , Layered Top ,0,98, Apparel , Top ,  ,  ,  ,4,1,0,0,5
40000004002,    421-1580,Layered Top,$39.00 ,,,,,,,,,,,
