UPC1,Descrption,Price,QOH,Tax,Category,Sub Category ,Sub Category 2,Sub Category 3 ,Vendor 
40000004034,Rewined Candle,28,1,Yes,Giftware,,,,
40008054001,Champagne Candle,28,1,Yes,Giftware,,,,
40000004009,Lily Mid Rise Crop,145,2,Yes,Apparel,,,,
40000004062,Local Celebrity Tee,38,11,Yes,Apparel,,,,
40000003908,Vintage Dictionary Art,26,4,Yes,Giftware,,,,
40000003984,Free People Bra,38,1,Yes,Apparel,,,,
40007798001,Bralette,38,1,Yes,Apparel,,,,
40000003984,Free People Bra,38,1,Yes,Apparel,,,,
70528222053,Free People Bra ,38,1,Yes,Apparel,,,,
40000003984,Free People Bra,38,1,Yes,Apparel,,,,
40007797001,Bralette,38,2,Yes,Apparel,,,,
40000004385,Young At Heart Bralette,24.99,2,Yes,Apparel,,,,
40000003802,Bra Strappy Back,20,1,Yes,Apparel,,,,
40007173001,Blue Crew,24,1,Yes,Apparel,,,,
40007175001,Green Crew,24,1,Yes,Apparel,,,,
40007173001,Blue Crew,24,1,Yes,Apparel,,,,
40007178001,SS Grey,24,1,Yes,Apparel,,,,
40007173001,Blue Crew,24,1,Yes,Apparel,,,,
40000004062,Local Celebrity Tee,38,29,Yes,Apparel,,,,
40007171001,Totes,16,1,Yes,Accessory ,,,,
40000004412,4EverYoung,74.99,3,Yes,Apparel,,,,
40000004293,ANB Handbags,79.99,1,Yes,Accessory ,,,,
40000004414,Free People Grey/Pink,68,2,Yes,Apparel,,,,
40000003873,Kent Tank,48,2,Yes,Apparel,,,,
40000004331,PPLA,72.99,1,Yes,Apparel,,,,
40000004242,Z Supply,29.99,5,Yes,Apparel,,,,
40000004382,Bella Dahl Lace Up Dress,149.99,1,Yes,Apparel,,,,
40000004256,Mamie Ruth,59.99,4,Yes,Apparel,,,,
40000004398,Tart Rainbow Tara Dress,142.99,3,Yes,Apparel,,,,
40000004343,PPLA Ponderosa Dress,59.99,1,Yes,Apparel,,,,
40000004157,PPLA Top,54.99,2,Yes,Apparel,,,,
40000004221,V-Neck Popover,124.99,2,Yes,Apparel,,,,
40000004357,Mumu Oliver Tree Graphic,69.99,3,Yes,Apparel,,,,
40000004259,Feel The Piece,109.99,1,Yes,Apparel,,,,
40000004528,Z Supply Sno Yarn,34.99,1,Yes,Apparel,,,,
40000004217,Ryan Muscle Tank,39.99,1,Yes,Apparel,,,,
40000004217,Ryan Muscle Tank,39.99,1,Yes,Apparel,,,,
40000004333,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004332,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004213,Riley Cut Off,37.99,1,Yes,Apparel,,,,
40000004333,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004333,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004241,Z Supply,29.99,1,Yes,Apparel,,,,
40000004241,Z Supply,29.99,1,Yes,Apparel,,,,
40000004241,Z Supply,29.99,1,Yes,Apparel,,,,
40000004241,Z Supply,29.99,1,Yes,Apparel,,,,
40000004528,Z Supply Sno Yarn,34.99,1,Yes,Apparel,,,,
40000004528,Z Supply Sno Yarn,34.99,1,Yes,Apparel,,,,
40000004455,Nation Red Tee,74.99,1,Yes,Apparel,,,,
40000004455,Nation Red Tee,74.99,1,Yes,Apparel,,,,
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,,,,
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,,,,
40000004335,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004335,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004333,GoodHyouman,42.99,1,Yes,Apparel,,,,
40000004510,Mumu Circus Mini Dress,154.99,1,Yes,Apparel,,,,
40000004510,Mumu Circus Mini Dress,154.99,1,Yes,Apparel,,,,
40000004510,Mumu Circus Mini Dress,154.99,1,Yes,Apparel,,,,
40000004403,Tart Olympia Top,119.99,1,Yes,Apparel,,,,
40000004403,Tart Olympia Top,119.99,1,Yes,Apparel,,,,
40000004403,Tart Olympia Top,119.99,1,Yes,Apparel,,,,
40000004399,Tart Henrietta Dress,149.99,1,Yes,Apparel,,,,
40000004399,Tart Henrietta Dress,149.99,1,Yes,Apparel,,,,
40000004399,Tart Henrietta Dress,149.99,1,Yes,Apparel,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40006583001,Cucumber Mist,28,1,Yes,Bath/Body ,,,,
40000004241,Z Supply,29.99,1,Yes,Apparel,,,,
M2161,Dainty Layer,50,1,Yes,Accessory ,,,,
M216M,Dainty Layer,69,1,Yes,Accessory ,,,,
40000004432,Sweet Tennessee Dress,148,1,Yes,Apparel,,,,
40000004432,Sweet Tennessee Dress,148,1,Yes,Apparel,,,,
40000004432,Sweet Tennessee Dress,148,1,Yes,Apparel,,,,
40000004255,Mamie Ruth,59.99,1,Yes,Apparel,,,,
40000004255,Mamie Ruth,59.99,1,Yes,Apparel,,,,
40000004255,Mamie Ruth,59.99,1,Yes,Apparel,,,,
40000004215,Cassie Tank,42.99,1,Yes,Apparel,,,,
40000004215,Cassie Tank,42.99,1,Yes,Apparel,,,,
40000004215,Cassie Tank,42.99,1,Yes,Apparel,,,,
40000004297,Free People,58,1,Yes,Apparel,,,,
40000004297,Free People,58,1,Yes,Apparel,,,,
40000004449,Free People Strwbery Swtr,108,1,Yes,Apparel,,,,
40000004449,Free People Strwbery Swtr,108,1,Yes,Apparel,,,,
40000004449,Free People Strwbery Swtr,108,1,Yes,Apparel,,,,
40000004449,Free People Strwbery Swtr,108,1,Yes,Apparel,,,,
40000003807,Wilt Rustic/White Shrunken BF,79.99,1,Yes,Apparel,,,,
40000003807,Wilt Rustic/White Shrunken BF,79.99,1,Yes,Apparel,,,,
40000004477,Wilt Blue/Putty Vintage V-Neck,97.99,1,Yes,Apparel,,,,
40000004477,Wilt Blue/Putty Vintage V-Neck,97.99,1,Yes,Apparel,,,,
40000004330,Free People,98,1,Yes,Apparel,,,,
40000004330,Free People,98,1,Yes,Apparel,,,,
40000003807,Wilt Rustic/White Shrunken BF,79.99,1,Yes,Apparel,,,,
40000003807,Wilt Rustic/White Shrunken BF,79.99,1,Yes,Apparel,,,,
40000004478,Wilt Blue/White Twisted Rib,118.99,1,Yes,Apparel,,,,
40000003807,Wilt Rustic/White Shrunken BF,79.99,1,Yes,Apparel,,,,
40000004417,Free People Black/Green,68,1,Yes,Apparel,,,,
40000004417,Free People Black/Green,68,1,Yes,Apparel,,,,
40000004417,Free People Black/Green,68,1,Yes,Apparel,,,,
40000004417,Free People Black/Green,68,1,Yes,Apparel,,,,
40000004162,PPLA Top,59.99,1,Yes,Apparel,,,,
40000004162,PPLA Top,59.99,1,Yes,Apparel,,,,
T6559A231,,118.99,1,Yes,Apparel,,,,
T6559A231,,118.99,1,Yes,Apparel,,,,
40000004162,PPLA Top,59.99,1,Yes,Apparel,,,,
40000004258,Feel The Piece,169.99,1,Yes,Apparel,,,,
40000004258,Feel The Piece,169.99,1,Yes,Apparel,,,,
40000004505,Nation Viola Tank Elderberry,85.99,1,Yes,Apparel,,,,
40000004505,Nation Viola Tank Elderberry,85.99,1,Yes,Apparel,,,,
40000004505,Nation Viola Tank Elderberry,85.99,1,Yes,Apparel,,,,
40000004533,Free People Tee,58,1,Yes,Apparel,,,,
40000004533,Free People Tee,58,1,Yes,Apparel,,,,
40000004533,Free People Tee,58,1,Yes,Apparel,,,,
40000004476,Wilt Grey/Rust Shrunken Tank,87.99,1,Yes,Apparel,,,,
40000004476,Wilt Grey/Rust Shrunken Tank,87.99,1,Yes,Apparel,,,,
40000004476,Wilt Grey/Rust Shrunken Tank,87.99,1,Yes,Apparel,,,,
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,,,,
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,,,,
40000004511,Mumu Banna Split Pants,145.99,1,Yes,Apparel,,,,
40000004511,Mumu Banna Split Pants,145.99,1,Yes,Apparel,,,,
40000004511,Mumu Banna Split Pants,145.99,1,Yes,Apparel,,,,
40000003874,Park Swing Tank,38,1,Yes,Apparel,,,,
40000003874,Park Swing Tank,38,1,Yes,Apparel,,,,
40000003874,Park Swing Tank,38,1,Yes,Apparel,,,,
40000003874,Park Swing Tank,38,1,Yes,Apparel,,,,
40000003874,Park Swing Tank,38,1,Yes,Apparel,,,,
40000004450,Free People Pink Heart Tunic,98,1,Yes,Apparel,,,,
40000004450,Free People Pink Heart Tunic,98,1,Yes,Apparel,,,,
40000004450,Free People Pink Heart Tunic,98,1,Yes,Apparel,,,,
40000003716,,245,1,Yes,Apparel,,,,
40000003716,,245,1,Yes,Apparel,,,,
40000003716,,245,1,Yes,Apparel,,,,
40000003716,,245,1,Yes,Apparel,,,,
40000003716,,245,1,Yes,Apparel,,,,
40000004406,Tart Olga Blazer,149.99,1,Yes,Apparel,,,,
40000004253,Mamie Ruth,65.99,2,Yes,Apparel,,,,
40000004499,Nation Georgina Henley Camel,99.99,4,Yes,Apparel,,,,
40000004385,Young At Heart Bralette,24.99,3,Yes,Apparel,,,,
40000004500,Nation Georgina Henley Natural,99.99,5,Yes,Apparel,,,,
40000004418,Mid Rise Cargo,228,1,Yes,Apparel,,,,
40000004418,Mid Rise Cargo,228,1,Yes,Apparel,,,,
40000004418,Mid Rise Cargo,228,1,Yes,Apparel,,,,
40000004418,Mid Rise Cargo,228,1,Yes,Apparel,,,,
40000004292,ANB Handbags,59.99,1,Yes,Accessory ,,,,
40008025001,Dainty Lock Silver,62,1,Yes,Accessory ,,,,
40000003789,Giving Keys Lariat Lock Gold,75,1,Yes,Accessory ,,,,
40000004495,Nation Cori Tee Elderberry,79.99,1,Yes,Apparel,,,,
40000004495,Nation Cori Tee Elderberry,79.99,1,Yes,Apparel,,,,
40000004495,Nation Cori Tee Elderberry,79.99,1,Yes,Apparel,,,,
40000004495,Nation Cori Tee Elderberry,79.99,1,Yes,Apparel,,,,
40000004543,Sand Python 17oz,35,1,Yes,Accessory ,,,,
40000004541,Yellow Gold 17oz,42,1,Yes,Accessory ,,,,
40000004545,Birchwood 25oz,45,1,Yes,Accessory ,,,,
40000004543,Sand Python 17oz,35,1,Yes,Accessory ,,,,
40000004545,Birchwood 25oz,45,1,Yes,Accessory ,,,,
40007877001,Mini Shoulder Bag,55,1,Yes,Accessory ,,,,
40000004251,Mamie Ruth,59.99,1,Yes,Apparel,,,,
40000004461,GoodHyouman Aguilera must tank,37.99,1,Yes,Apparel,,,,
40000004461,GoodHyouman Aguilera must tank,37.99,1,Yes,Apparel,,,,
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,,,,
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,,,,
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,,,,
40000003743,GoodHyou Top,39.99,1,Yes,Apparel,,,,
40000004304,PPLA Top,49.99,1,Yes,Apparel,,,,
